Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,height,weight,birth_date,college,Salary
24355,2017.0,Ersan Ilyasova,PF,29.0,OKC,3.0,0.0,62.0,6.9,0.469,0.75,0.0,3.6,25.0,14.3,2.2,2.4,1.3,20.0,13.7,,-0.1,0.1,0.0,0.012,,-5.8,-0.4,-6.3,-0.1,6.0,16.0,0.375,3.0,12.0,0.25,3.0,4.0,0.75,0.469,0.0,0.0,,2.0,14.0,16.0,1.0,3.0,1.0,4.0,5.0,15.0,6-10,235.0,"May 15, 1987",,6000000.0
24356,2017.0,Ersan Ilyasova,PF,29.0,PHI,53.0,40.0,1447.0,15.4,0.553,0.46,0.219,5.4,18.5,12.0,11.5,1.1,0.8,9.9,23.6,,1.4,1.3,2.6,0.087,,0.9,-1.3,-0.4,0.6,285.0,648.0,0.44,107.0,298.0,0.359,178.0,350.0,0.509,0.522,109.0,142.0,0.768,71.0,243.0,314.0,97.0,33.0,14.0,78.0,133.0,786.0,6-10,235.0,"May 15, 1987",,6000000.0
24357,2017.0,Ersan Ilyasova,PF,29.0,ATL,26.0,12.0,633.0,13.5,0.53,0.407,0.288,7.4,18.7,13.1,10.6,1.7,1.1,11.8,19.9,,0.5,0.9,1.4,0.106,,-0.6,0.5,-0.2,0.3,93.0,226.0,0.412,32.0,92.0,0.348,61.0,134.0,0.455,0.482,52.0,65.0,0.8,42.0,109.0,151.0,43.0,22.0,8.0,34.0,73.0,270.0,6-10,235.0,"May 15, 1987",,6000000.0
24358,2017.0,Joe Ingles,SF,29.0,UTA,82.0,26.0,1972.0,12.4,0.604,0.619,0.151,1.4,13.5,7.6,17.1,2.6,0.3,18.2,13.9,,2.0,3.0,5.0,0.122,,0.9,1.8,2.7,2.3,204.0,451.0,0.452,123.0,279.0,0.441,81.0,172.0,0.471,0.589,50.0,68.0,0.735,23.0,237.0,260.0,224.0,96.0,8.0,107.0,163.0,581.0,6-8,226.0,"October 2, 1987",,14136364.0
24359,2017.0,Brandon Ingram,SF,19.0,LAL,79.0,40.0,2279.0,8.5,0.474,0.273,0.312,2.8,12.8,7.6,10.5,1.1,1.3,12.9,16.8,,-1.0,0.7,-0.3,-0.007,,-3.1,-0.7,-3.8,-1.1,276.0,686.0,0.402,55.0,187.0,0.294,221.0,499.0,0.443,0.442,133.0,214.0,0.621,60.0,257.0,317.0,166.0,50.0,36.0,116.0,158.0,740.0,6-9,190.0,"September 2, 1997",Duke University,5519400.0
24360,2017.0,Kyrie Irving,PG,24.0,CLE,72.0,72.0,2525.0,23.0,0.58,0.311,0.231,2.3,7.5,5.0,29.7,1.6,0.8,10.3,30.8,,7.4,1.5,8.9,0.17,,4.8,-2.3,2.5,2.9,671.0,1420.0,0.473,177.0,441.0,0.401,494.0,979.0,0.505,0.535,297.0,328.0,0.905,52.0,178.0,230.0,418.0,83.0,25.0,180.0,157.0,1816.0,6-3,193.0,"March 23, 1992",Duke University,18868625.0
24361,2017.0,Jarrett Jack,PG,33.0,NOP,2.0,0.0,33.0,7.7,0.773,0.333,0.667,0.0,0.0,0.0,20.3,3.0,0.0,43.6,9.2,,0.0,0.0,0.0,0.06,,-5.3,-4.1,-9.3,-0.1,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,4.0,6.0,6-3,200.0,"October 28, 1983",Georgia Institute of Technology,2328652.0
24362,2017.0,Demetrius Jackson,PG,22.0,BOS,5.0,0.0,17.0,30.8,0.753,0.25,1.5,13.2,13.0,13.1,28.2,0.0,0.0,0.0,17.3,,0.1,0.0,0.1,0.386,,9.2,-2.8,6.4,0.0,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,0.667,0.875,3.0,6.0,0.5,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,6-1,201.0,"September 7, 1994",University of Notre Dame,92858.0
24364,2017.0,Reggie Jackson,PG,26.0,DET,52.0,50.0,1424.0,14.9,0.51,0.272,0.201,1.6,7.3,4.3,30.3,1.2,0.3,13.4,26.4,,0.8,1.2,1.9,0.065,,0.6,-2.1,-1.4,0.2,284.0,677.0,0.419,66.0,184.0,0.359,218.0,493.0,0.442,0.468,118.0,136.0,0.868,21.0,92.0,113.0,270.0,35.0,5.0,114.0,129.0,752.0,6-3,208.0,"April 16, 1990",Boston College,16000000.0
24365,2017.0,LeBron James,SF,32.0,CLE,74.0,74.0,2794.0,27.0,0.619,0.254,0.395,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,,9.8,3.0,12.9,0.221,,6.8,1.6,8.4,7.3,736.0,1344.0,0.548,124.0,342.0,0.363,612.0,1002.0,0.611,0.594,358.0,531.0,0.674,97.0,543.0,640.0,646.0,92.0,44.0,303.0,134.0,1954.0,6-8,250.0,"December 30, 1984",,33285709.0
24366,2017.0,Al Jefferson,C,32.0,IND,66.0,1.0,931.0,18.9,0.526,0.002,0.18,9.2,24.2,16.8,11.0,1.0,1.5,6.1,26.1,,1.2,1.1,2.3,0.119,,-1.5,-1.5,-3.1,-0.3,235.0,471.0,0.499,0.0,1.0,0.0,235.0,470.0,0.5,0.499,65.0,85.0,0.765,75.0,203.0,278.0,57.0,19.0,16.0,33.0,125.0,535.0,6-10,289.0,"January 4, 1985",,9769821.0
24367,2017.0,Richard Jefferson,SF,36.0,CLE,79.0,13.0,1614.0,8.2,0.574,0.542,0.315,2.0,11.5,6.9,6.6,0.8,0.5,11.8,12.2,,1.3,0.8,2.1,0.063,,-1.3,-1.0,-2.4,-0.1,153.0,343.0,0.446,62.0,186.0,0.333,91.0,157.0,0.58,0.536,80.0,108.0,0.741,28.0,174.0,202.0,78.0,26.0,10.0,52.0,153.0,448.0,6-7,233.0,"June 21, 1980",University of Arizona,2500000.0
24369,2017.0,Brandon Jennings,PG,27.0,TOT,81.0,13.0,1802.0,12.1,0.479,0.471,0.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,,0.7,1.0,1.7,0.046,,-0.8,-2.2,-3.0,-0.4,192.0,535.0,0.359,79.0,252.0,0.313,113.0,283.0,0.399,0.433,114.0,152.0,0.75,29.0,167.0,196.0,395.0,70.0,5.0,128.0,116.0,577.0,6-1,170.0,"September 23, 1989",,119010.0
24370,2017.0,Brandon Jennings,PG,27.0,NYK,58.0,11.0,1428.0,12.7,0.508,0.466,0.315,1.6,9.9,5.7,28.6,1.9,0.3,17.8,18.1,,0.8,0.7,1.5,0.052,,-0.3,-2.2,-2.5,-0.2,163.0,429.0,0.38,68.0,200.0,0.34,95.0,229.0,0.415,0.459,102.0,135.0,0.756,21.0,131.0,152.0,287.0,55.0,5.0,106.0,84.0,496.0,6-1,170.0,"September 23, 1989",,119010.0
24371,2017.0,Brandon Jennings,PG,27.0,WAS,23.0,2.0,374.0,9.7,0.357,0.491,0.16,2.4,10.8,6.6,37.2,2.0,0.0,16.2,15.8,,-0.1,0.3,0.2,0.025,,-2.6,-2.1,-4.7,-0.3,29.0,106.0,0.274,11.0,52.0,0.212,18.0,54.0,0.333,0.325,12.0,17.0,0.706,8.0,36.0,44.0,108.0,15.0,0.0,22.0,32.0,81.0,6-1,170.0,"September 23, 1989",,119010.0
24372,2017.0,Jonas Jerebko,PF,29.0,BOS,78.0,6.0,1232.0,9.3,0.537,0.496,0.141,5.5,19.1,12.3,8.1,1.0,1.1,12.3,11.4,,0.8,1.3,2.1,0.081,,-2.4,0.3,-2.1,0.0,114.0,262.0,0.435,45.0,130.0,0.346,69.0,132.0,0.523,0.521,26.0,37.0,0.703,60.0,213.0,273.0,71.0,26.0,17.0,39.0,122.0,299.0,6-10,231.0,"March 2, 1987",,4000000.0
24373,2017.0,Amir Johnson,PF,29.0,BOS,80.0,77.0,1608.0,15.0,0.628,0.178,0.27,8.2,17.0,12.6,13.0,1.6,3.2,15.7,13.6,,2.9,2.1,5.0,0.149,,-0.2,2.4,2.2,1.7,213.0,370.0,0.576,27.0,66.0,0.409,186.0,304.0,0.612,0.612,67.0,100.0,0.67,117.0,248.0,365.0,140.0,52.0,62.0,77.0,211.0,520.0,6-9,240.0,"May 1, 1987",,11000000.0
24374,2017.0,Brice Johnson,PF,22.0,LAC,3.0,0.0,9.0,17.2,0.286,0.0,0.0,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,,-0.1,0.0,0.0,-0.164,,-10.7,12.0,1.3,0.0,2.0,7.0,0.286,0.0,0.0,,2.0,7.0,0.286,0.286,0.0,0.0,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,4.0,6-10,230.0,"June 27, 1994",University of North Carolina,1331160.0
24375,2017.0,James Johnson,PF,29.0,MIA,76.0,5.0,2085.0,17.0,0.564,0.333,0.28,3.5,16.6,9.9,20.9,1.8,3.2,16.5,22.0,,1.9,3.2,5.1,0.117,,0.5,2.2,2.7,2.5,368.0,769.0,0.479,87.0,256.0,0.34,281.0,513.0,0.548,0.535,152.0,215.0,0.707,66.0,309.0,375.0,276.0,76.0,86.0,171.0,197.0,975.0,6-9,250.0,"February 20, 1987",Wake Forest University,13954000.0
24376,2017.0,Joe Johnson,SF,35.0,UTA,78.0,14.0,1843.0,12.8,0.542,0.412,0.123,2.1,12.7,7.6,12.6,1.0,0.8,9.5,18.5,,1.7,2.1,3.8,0.099,,-0.1,-0.1,-0.2,0.8,273.0,626.0,0.436,106.0,258.0,0.411,167.0,368.0,0.454,0.521,63.0,77.0,0.818,33.0,209.0,242.0,144.0,36.0,18.0,69.0,93.0,715.0,6-7,240.0,"June 29, 1981",University of Arkansas,9505000.0
24377,2017.0,Stanley Johnson,SF,20.0,DET,77.0,1.0,1371.0,7.2,0.436,0.422,0.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,,-1.4,1.8,0.4,0.012,,-3.8,1.8,-2.0,0.0,129.0,365.0,0.353,45.0,154.0,0.292,84.0,211.0,0.398,0.415,36.0,53.0,0.679,36.0,153.0,189.0,105.0,56.0,24.0,71.0,121.0,339.0,6-7,245.0,"May 29, 1996",University of Arizona,3097800.0
24378,2017.0,Tyler Johnson,PG,24.0,MIA,73.0,0.0,2178.0,15.9,0.535,0.303,0.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,,3.1,2.7,5.8,0.128,,0.7,0.7,1.5,1.9,357.0,824.0,0.433,93.0,250.0,0.372,264.0,574.0,0.46,0.49,195.0,254.0,0.768,50.0,243.0,293.0,233.0,84.0,44.0,90.0,176.0,1002.0,6-4,186.0,"May 7, 1992","California State University, Fresno",5881260.0
24379,2017.0,Wesley Johnson,SF,29.0,LAC,68.0,3.0,810.0,8.4,0.448,0.59,0.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,,-0.3,1.2,0.9,0.051,,-3.4,1.6,-1.8,0.0,73.0,200.0,0.365,29.0,118.0,0.246,44.0,82.0,0.537,0.438,11.0,17.0,0.647,26.0,155.0,181.0,23.0,29.0,30.0,18.0,83.0,186.0,6-7,215.0,"July 11, 1987",Syracuse University,5881260.0
24380,2017.0,Nikola Jokic,C,21.0,DEN,73.0,59.0,2038.0,26.4,0.64,0.163,0.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,,7.7,2.0,9.7,0.229,,6.2,2.2,8.3,5.3,494.0,854.0,0.578,45.0,139.0,0.324,449.0,715.0,0.628,0.605,188.0,228.0,0.825,212.0,506.0,718.0,359.0,61.0,56.0,171.0,214.0,1221.0,6-10,250.0,"February 19, 1995",,1471382.0
24382,2017.0,Damian Jones,C,21.0,GSW,10.0,0.0,85.0,5.3,0.466,0.0,0.625,12.4,17.0,14.8,0.0,0.6,3.7,22.7,13.4,,-0.1,0.1,0.0,0.018,,-7.5,-2.1,-9.6,-0.2,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,0.5,3.0,10.0,0.3,9.0,14.0,23.0,0.0,1.0,4.0,6.0,15.0,19.0,7-0,245.0,"June 30, 1995",Vanderbilt University,1312611.0
24383,2017.0,Derrick Jones,SF,19.0,PHO,32.0,8.0,545.0,12.0,0.604,0.091,0.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,,0.9,0.2,1.1,0.098,,-0.5,-0.5,-1.1,0.1,68.0,121.0,0.562,3.0,11.0,0.273,65.0,110.0,0.591,0.574,29.0,41.0,0.707,39.0,40.0,79.0,12.0,14.0,13.0,13.0,63.0,168.0,6-7,190.0,"February 15, 1997","University of Nevada, Las Vegas",1312611.0
24388,2017.0,Tyus Jones,PG,20.0,MIN,60.0,0.0,774.0,13.8,0.523,0.403,0.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,,1.0,0.6,1.5,0.095,,-0.4,-1.5,-1.9,0.0,75.0,181.0,0.414,26.0,73.0,0.356,49.0,108.0,0.454,0.486,33.0,43.0,0.767,10.0,57.0,67.0,156.0,47.0,5.0,38.0,50.0,209.0,6-2,195.0,"May 10, 1996",Duke University,1471382.0
24389,2017.0,DeAndre Jordan,C,28.0,LAC,81.0,81.0,2570.0,21.8,0.673,0.003,0.737,13.3,34.6,24.2,5.7,1.0,4.3,13.2,15.3,,7.2,4.6,11.8,0.22,,1.0,3.0,4.0,3.9,412.0,577.0,0.714,0.0,2.0,0.0,412.0,575.0,0.717,0.714,205.0,425.0,0.482,297.0,817.0,1114.0,96.0,52.0,135.0,116.0,212.0,1029.0,6-11,265.0,"July 21, 1988",Texas A&M University,22642350.0
24390,2017.0,Cory Joseph,SG,25.0,TOR,80.0,22.0,2003.0,13.2,0.518,0.204,0.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,,1.7,1.7,3.4,0.082,,-0.4,-0.4,-0.8,0.6,299.0,661.0,0.452,48.0,135.0,0.356,251.0,526.0,0.477,0.489,94.0,122.0,0.77,51.0,184.0,235.0,265.0,66.0,13.0,108.0,140.0,740.0,6-3,193.0,"August 20, 1991",University of Texas at Austin,7630000.0
24391,2017.0,Frank Kaminsky,C,23.0,CHO,75.0,16.0,1954.0,13.0,0.502,0.441,0.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,,0.4,1.9,2.3,0.056,,-0.8,-0.7,-1.5,0.2,320.0,802.0,0.399,116.0,354.0,0.328,204.0,448.0,0.455,0.471,118.0,156.0,0.756,57.0,279.0,336.0,162.0,47.0,34.0,76.0,139.0,874.0,7-0,242.0,"April 4, 1993",University of Wisconsin,2847600.0
24392,2017.0,Enes Kanter,C,24.0,OKC,72.0,0.0,1533.0,23.7,0.599,0.052,0.387,14.1,20.8,17.4,7.9,1.0,2.0,12.5,27.3,,4.0,1.8,5.8,0.183,,0.6,-1.9,-1.2,0.3,402.0,737.0,0.545,5.0,38.0,0.132,397.0,699.0,0.568,0.549,224.0,285.0,0.786,195.0,287.0,482.0,67.0,32.0,38.0,123.0,154.0,1033.0,6-11,245.0,"May 20, 1992",,20566802.0
24394,2017.0,Michael Kidd-Gilchrist,SF,23.0,CHO,81.0,81.0,2349.0,14.3,0.528,0.015,0.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,,2.7,3.1,5.8,0.119,,-2.0,2.2,0.2,1.3,295.0,618.0,0.477,1.0,9.0,0.111,294.0,609.0,0.483,0.478,152.0,194.0,0.784,156.0,409.0,565.0,114.0,81.0,77.0,56.0,187.0,743.0,6-7,232.0,"September 26, 1993",University of Kentucky,13000000.0
24395,2017.0,Sean Kilpatrick,SG,27.0,BRK,70.0,24.0,1754.0,13.1,0.546,0.419,0.329,1.3,15.4,8.4,14.6,1.2,0.3,13.9,23.9,,0.3,1.1,1.4,0.039,,-1.2,-1.8,-3.0,-0.4,305.0,735.0,0.415,105.0,308.0,0.341,200.0,427.0,0.468,0.486,204.0,242.0,0.843,22.0,258.0,280.0,157.0,46.0,6.0,136.0,118.0,919.0,6-4,210.0,"January 6, 1990",University of Cincinnati,1524305.0
24396,2017.0,Brandon Knight,SG,25.0,PHO,54.0,5.0,1140.0,12.3,0.502,0.265,0.293,2.3,9.1,5.6,17.8,1.1,0.4,13.1,25.0,,0.1,0.2,0.3,0.013,,-1.5,-3.0,-4.5,-0.7,209.0,525.0,0.398,45.0,139.0,0.324,164.0,386.0,0.425,0.441,132.0,154.0,0.857,25.0,93.0,118.0,130.0,27.0,5.0,89.0,87.0,595.0,6-3,189.0,"December 2, 1991",University of Kentucky,13618750.0
24397,2017.0,Kyle Korver,SG,35.0,TOT,67.0,22.0,1753.0,12.1,0.635,0.697,0.082,0.5,11.0,5.9,9.4,1.0,1.0,11.5,15.2,,2.3,1.3,3.7,0.101,,0.8,-1.0,-0.2,0.8,239.0,515.0,0.464,162.0,359.0,0.451,77.0,156.0,0.494,0.621,38.0,42.0,0.905,8.0,179.0,187.0,110.0,34.0,21.0,69.0,107.0,678.0,6-7,212.0,"March 17, 1981",Creighton University,7000000.0
24398,2017.0,Kyle Korver,SG,35.0,ATL,32.0,21.0,894.0,10.9,0.591,0.646,0.11,0.1,10.8,5.5,12.6,1.3,1.2,13.4,14.5,,0.7,0.9,1.6,0.088,,-0.5,0.1,-0.4,0.4,108.0,246.0,0.439,65.0,159.0,0.409,43.0,87.0,0.494,0.571,24.0,27.0,0.889,1.0,89.0,90.0,75.0,23.0,13.0,40.0,47.0,305.0,6-7,212.0,"March 17, 1981",Creighton University,7000000.0
24399,2017.0,Kyle Korver,SG,35.0,CLE,35.0,1.0,859.0,13.5,0.677,0.743,0.056,0.9,11.2,6.2,6.1,0.6,0.8,9.5,15.8,,1.6,0.4,2.0,0.114,,2.2,-2.2,0.0,0.4,131.0,269.0,0.487,97.0,200.0,0.485,34.0,69.0,0.493,0.667,14.0,15.0,0.933,7.0,90.0,97.0,35.0,11.0,8.0,29.0,60.0,373.0,6-7,212.0,"March 17, 1981",Creighton University,7000000.0
24400,2017.0,Kosta Koufos,C,27.0,SAC,71.0,62.0,1419.0,13.8,0.56,0.003,0.158,9.7,22.9,16.4,5.3,1.3,3.1,12.7,15.3,,1.2,1.4,2.6,0.089,,-2.6,0.7,-1.9,0.0,216.0,392.0,0.551,0.0,1.0,0.0,216.0,391.0,0.552,0.551,38.0,62.0,0.613,118.0,285.0,403.0,47.0,36.0,48.0,61.0,172.0,470.0,7-0,265.0,"February 24, 1989",Ohio State University,8393000.0
24401,2017.0,Mindaugas Kuzminskas,SF,27.0,NYK,68.0,5.0,1016.0,12.4,0.533,0.455,0.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,,0.8,0.4,1.2,0.055,,-0.2,-2.5,-2.7,-0.2,158.0,369.0,0.428,54.0,168.0,0.321,104.0,201.0,0.517,0.501,55.0,68.0,0.809,47.0,79.0,126.0,69.0,29.0,11.0,51.0,79.0,425.0,6-9,215.0,"October 19, 1989",,3025035.0
24402,2017.0,Skal Labissiere,PF,20.0,SAC,33.0,12.0,612.0,16.8,0.577,0.037,0.339,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,,0.7,0.5,1.3,0.099,,-1.7,-0.9,-2.6,-0.1,117.0,218.0,0.537,3.0,8.0,0.375,114.0,210.0,0.543,0.544,52.0,74.0,0.703,51.0,111.0,162.0,27.0,16.0,13.0,37.0,64.0,289.0,6-11,225.0,"March 18, 1996",University of Kentucky,1312611.0
24403,2017.0,Jeremy Lamb,SG,24.0,CHO,62.0,5.0,1143.0,17.0,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,,1.4,1.3,2.7,0.115,,-0.8,-0.8,-1.7,0.1,226.0,491.0,0.46,41.0,146.0,0.281,185.0,345.0,0.536,0.502,110.0,129.0,0.853,30.0,234.0,264.0,75.0,27.0,23.0,40.0,98.0,603.0,6-5,185.0,"May 30, 1992",University of Connecticut,7000000.0
24405,2017.0,Joffrey Lauvergne,PF-C,25.0,TOT,70.0,1.0,980.0,12.6,0.509,0.292,0.217,8.0,20.1,14.1,10.8,1.3,0.5,13.2,18.5,,0.4,1.1,1.5,0.075,,-2.3,-0.9,-3.2,-0.3,148.0,336.0,0.44,33.0,98.0,0.337,115.0,238.0,0.483,0.49,46.0,73.0,0.63,72.0,179.0,251.0,70.0,25.0,6.0,56.0,83.0,375.0,6-11,220.0,"September 30, 1991",,1524305.0
24406,2017.0,Joffrey Lauvergne,PF,25.0,OKC,50.0,0.0,739.0,12.9,0.531,0.32,0.238,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,,0.6,0.8,1.4,0.091,,-1.9,-1.0,-2.9,-0.2,111.0,244.0,0.455,27.0,78.0,0.346,84.0,166.0,0.506,0.51,37.0,58.0,0.638,51.0,132.0,183.0,51.0,18.0,6.0,40.0,71.0,286.0,6-11,220.0,"September 30, 1991",,1524305.0
24407,2017.0,Joffrey Lauvergne,C,25.0,CHI,20.0,1.0,241.0,11.6,0.451,0.217,0.163,9.3,21.2,15.2,12.2,1.5,0.0,14.0,20.8,,-0.2,0.3,0.1,0.025,,-3.5,-0.6,-4.1,-0.1,37.0,92.0,0.402,6.0,20.0,0.3,31.0,72.0,0.431,0.435,9.0,15.0,0.6,21.0,47.0,68.0,19.0,7.0,0.0,16.0,12.0,89.0,6-11,220.0,"September 30, 1991",,1524305.0
24408,2017.0,Zach LaVine,SG,21.0,MIN,47.0,47.0,1749.0,14.6,0.576,0.437,0.197,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,,2.5,0.4,3.0,0.082,,2.1,-2.4,-0.3,0.8,326.0,710.0,0.459,120.0,310.0,0.387,206.0,400.0,0.515,0.544,117.0,140.0,0.836,18.0,141.0,159.0,139.0,41.0,10.0,85.0,104.0,889.0,6-5,189.0,"March 10, 1995","University of California, Los Angeles",3202217.0
24410,2017.0,Jake Layman,SF,22.0,POR,35.0,1.0,249.0,4.9,0.404,0.573,0.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,,-0.4,0.1,-0.3,-0.054,,-4.7,-2.7,-7.4,-0.3,26.0,89.0,0.292,13.0,51.0,0.255,13.0,38.0,0.342,0.365,13.0,17.0,0.765,6.0,18.0,24.0,11.0,9.0,3.0,11.0,22.0,78.0,6-9,210.0,"March 7, 1994",University of Maryland,1312611.0
24411,2017.0,Courtney Lee,SG,31.0,NYK,77.0,74.0,2459.0,12.1,0.559,0.382,0.139,2.3,9.1,5.7,10.6,1.6,0.8,8.5,14.4,,3.1,1.1,4.2,0.081,,0.5,-0.7,-0.2,1.1,321.0,704.0,0.456,108.0,269.0,0.401,213.0,435.0,0.49,0.533,85.0,98.0,0.867,53.0,207.0,260.0,179.0,81.0,23.0,69.0,141.0,835.0,6-5,200.0,"October 3, 1985",Western Kentucky University,11747890.0
24413,2017.0,Alex Len,C,23.0,PHO,77.0,34.0,1560.0,15.0,0.553,0.026,0.449,10.6,25.3,17.8,4.2,1.1,5.1,15.5,17.6,,1.2,1.7,3.0,0.091,,-3.0,1.2,-1.8,0.1,230.0,463.0,0.497,3.0,12.0,0.25,227.0,451.0,0.503,0.5,150.0,208.0,0.721,156.0,354.0,510.0,44.0,37.0,98.0,102.0,242.0,613.0,7-1,260.0,"June 16, 1993",University of Maryland,4187599.0
24414,2017.0,Kawhi Leonard,SF,25.0,SAS,74.0,74.0,2474.0,27.5,0.611,0.294,0.407,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,,8.9,4.7,13.6,0.264,,6.4,1.5,7.9,6.2,636.0,1311.0,0.485,147.0,386.0,0.381,489.0,925.0,0.529,0.541,469.0,533.0,0.88,80.0,350.0,430.0,260.0,132.0,55.0,154.0,122.0,1888.0,6-7,230.0,"June 29, 1991",San Diego State University,18868625.0
24415,2017.0,Meyers Leonard,PF,24.0,POR,74.0,12.0,1222.0,8.9,0.507,0.563,0.106,2.4,19.0,10.7,8.4,0.5,1.8,8.1,15.5,,0.5,0.8,1.4,0.053,,-2.1,-1.3,-3.4,-0.4,146.0,378.0,0.386,74.0,213.0,0.347,72.0,165.0,0.436,0.484,35.0,40.0,0.875,27.0,209.0,236.0,71.0,13.0,28.0,35.0,172.0,401.0,7-1,245.0,"February 27, 1992",University of Illinois at Urbana-Champaign,9904495.0
24416,2017.0,Jon Leuer,PF,27.0,DET,75.0,34.0,1944.0,14.2,0.551,0.259,0.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,,2.5,2.0,4.5,0.112,,-0.4,0.5,0.2,1.1,310.0,646.0,0.48,49.0,167.0,0.293,261.0,479.0,0.545,0.518,98.0,113.0,0.867,102.0,300.0,402.0,111.0,31.0,26.0,66.0,145.0,767.0,6-10,228.0,"May 14, 1989",University of Wisconsin,10497319.0
24417,2017.0,Caris LeVert,SF,22.0,BRK,57.0,26.0,1237.0,12.2,0.556,0.484,0.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,,0.8,1.0,1.8,0.07,,-0.7,-0.4,-1.1,0.3,171.0,380.0,0.45,59.0,184.0,0.321,112.0,196.0,0.571,0.528,67.0,93.0,0.72,23.0,165.0,188.0,110.0,49.0,8.0,59.0,91.0,468.0,6-7,203.0,"August 25, 1994",University of Michigan,1632480.0
24418,2017.0,DeAndre Liggins,SG,28.0,TOT,62.0,19.0,777.0,7.5,0.476,0.324,0.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,,-0.4,0.9,0.5,0.031,,-3.9,1.8,-2.1,0.0,55.0,142.0,0.387,17.0,46.0,0.37,38.0,96.0,0.396,0.447,25.0,40.0,0.625,20.0,88.0,108.0,54.0,47.0,14.0,42.0,81.0,152.0,6-6,209.0,"March 31, 1988",University of Kentucky,1577230.0
24419,2017.0,DeAndre Liggins,SG,28.0,CLE,61.0,19.0,752.0,7.2,0.473,0.331,0.272,2.6,11.9,7.4,9.5,3.0,1.5,21.6,11.5,,-0.5,0.9,0.4,0.025,,-4.0,2.0,-2.0,0.0,52.0,136.0,0.382,17.0,45.0,0.378,35.0,91.0,0.385,0.445,23.0,37.0,0.622,17.0,84.0,101.0,54.0,45.0,14.0,42.0,78.0,144.0,6-6,209.0,"March 31, 1988",University of Kentucky,1577230.0
24420,2017.0,DeAndre Liggins,SG,28.0,DAL,1.0,0.0,25.0,17.6,0.546,0.167,0.5,13.3,19.5,16.3,0.0,4.2,0.0,0.0,13.8,,0.1,0.0,0.1,0.194,,-1.9,-2.0,-3.9,0.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,0.5,2.0,3.0,0.667,3.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0,6-6,209.0,"March 31, 1988",University of Kentucky,1577230.0
24421,2017.0,Damian Lillard,PG,26.0,POR,75.0,75.0,2694.0,24.1,0.586,0.388,0.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,,8.8,1.5,10.3,0.184,,6.4,-2.0,4.3,4.3,661.0,1488.0,0.444,214.0,578.0,0.37,447.0,910.0,0.491,0.516,488.0,545.0,0.895,46.0,322.0,368.0,439.0,68.0,20.0,197.0,152.0,2024.0,6-3,195.0,"July 15, 1990",Weber State University,26153057.0
